총괄표제부_PK,대장구분코드,시군구코드,법정동코드,번,지,건물명,대지위치,도로명대지위치,주용도코드,기타용도,세대수(세대),가구수(가구),주건축물수,부속건축물수,호수(호),총주차수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,연면적(㎡),대지면적(㎡),건축면적(㎡),용적률산정연면적(㎡),건폐율(%),용적률(%),사용승인일,생성일자
10251100229082,1,11710,10100,0010,0000,,서울특별시 송파구 잠실동 10번지,서울특별시 송파구 올림픽로 25 (잠실동),13000,운동시설,0,2,10,0,0,0,117103123023,10101,0,00025,00000,226310.31,449596.5,83216.5,177959.71,18.51,39.58,,20250519
10251100211493,2,11710,10100,0019,0000,잠실엘스,서울특별시 송파구 잠실동 19번지,서울특별시 송파구 올림픽로 99 (잠실동),02000,공동주택 외 2,5678,0,72,23,0,7712,117103123023,10101,0,00099,00000,969380.41,231604.7,38028.15,639213.43,16.41,275.99,20080930,20220813
10251100181274,2,11710,10100,0022,0000,리센츠,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),02000,공동주택 외 2,5562,0,65,29,6,7876,117103123023,10101,0,00135,00000,935030.72,219217.9,33257.95,603406.17,15.17,275.25,20080731,20220813
10251100180867,1,11710,10100,0022,0001,잠신중학교,서울특별시 송파구 잠실동 22-1번지,서울특별시 송파구 잠실로 12 (잠실동),10000,교육연구시설,0,0,3,1,0,0,117103123015,10101,0,00012,00000,11962.55,16585.2,4437.53,11937.8,26.755963,71.978631,,20220813
10251416,1,11710,10100,0022,0002,잠신고등학교,서울특별시 송파구 잠실동 22-2번지,서울특별시 송파구 잠실로 24 (잠실동),10000,교육연구시설,0,0,3,5,0,68,117103123015,10101,0,00024,00000,13746.42,18219.4,4015.29,13674.42,22.03,75.05,,20250716
10251300,2,11710,10100,0027,0000,,서울특별시 송파구 잠실동 27번지,서울특별시 송파구 송파대로 567 (잠실동),02000,공동주택,3930,0,31,0,0,0,117102005011,10101,0,00567,00000,451776.28,0,0,0,0,0,,20220813
10251122,1,11710,10100,0027,0005,,서울특별시 송파구 잠실동 27-5번지,서울특별시 송파구 올림픽로 215 (잠실동),10000,교육연구및복지시설,0,0,2,6,0,0,117103123023,10101,0,00215,00000,7753.53,0,0,0,0,0,,20220813
10251440,2,11710,10100,0035,0000,트리지움,서울특별시 송파구 잠실동 35번지,서울특별시 송파구 잠실로 62 (잠실동),02000,공동주택외 3,3696,0,46,8,0,4900,117103123015,10101,0,00062,00000,624434.11,157005.7,22624.79,431370.19,14.41,274.75,20070824,20220813
10251100190598,1,11710,10100,0040,0001,롯데월드,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),15000,숙박시설(판매|위락|문화및집회|운동등),0,0,8,0,0,3559,117103123023,10101,0,00240,00000,585428,128246.2,76940.47,318937.98,59.9943,248.692,19890626,20250519
10251418,2,11710,10100,0044,0000,레이크팰리스,서울특별시 송파구 잠실동 44번지,서울특별시 송파구 석촌호수로 169 (잠실동),02000,공동주택(아파트)|제1.2종근린생활시설,2678,0,35,14,0,4113,117103123009,10101,0,00169,00000,506900.68,126628.8,17841.76,346045.78,14.09,273.27,20061228,20220813
10251426,1,11710,10100,0044,0002,서울송전초등학교,서울특별시 송파구 잠실동 44-2번지,서울특별시 송파구 석촌호수로 159 (잠실동),10000,교육연구시설(초등학교),0,0,2,1,0,0,117103123009,10101,0,00159,00000,9707.88,10613,2483.12,9413.33,23.4,88.7,20070209,20220813
10251294,1,11710,10100,0047,0000,,서울특별시 송파구 잠실동 47번지,서울특별시 송파구 삼학사로 136 (잠실동),27000,관광휴게시설,0,0,31,0,0,0,117103123008,10101,0,00136,00000,21866.48,285757,0,0,0,0,,20250611
1025140,1,11710,10100,0050,0004,,서울특별시 송파구 잠실동 50-4번지,서울특별시 송파구 올림픽로4길 16 (잠실동),10000,교육연구및복지시설,0,0,6,0,0,180,117104169439,10101,0,00016,00000,39345.17,42930.6,9406.53,33932.8,21.91,79.04,,20250612
1025114,2,11710,10100,0086,0000,,서울특별시 송파구 잠실동 86번지,서울특별시 송파구 올림픽로4길 15 (잠실동),02000,공동주택,1356,0,18,18,0,0,117104169439,10101,0,00015,00000,227115.961,0,0,0,0,0,,20220813
10251123,1,11710,10100,0101,0001,우성아파트 상가,서울특별시 송파구 잠실동 101-1번지,서울특별시 송파구 올림픽로4길 40 (잠실동),03000,판매및영업시설,0,0,2,0,0,0,117104169439,10101,0,00040,00000,11674.45,0,0,0,0,0,,20220813
10251301,2,11710,10100,0101,0001,우성아파트,서울특별시 송파구 잠실동 101-1번지,서울특별시 송파구 올림픽로4길 42 (잠실동),02000,공동주택,1512,0,22,3,0,0,117104169439,10101,0,00042,00000,189017,0,0,0,0,0,,20220813
10251297,1,11710,10100,0101,0002,,서울특별시 송파구 잠실동 101-2번지,서울특별시 송파구 올림픽로4길 42 (잠실동),01000,단독주택,0,3,3,0,0,0,117104169439,10101,0,00042,00000,95.86,0,0,0,0,0,,20220813
10251302,2,11710,10100,0101,0002,,서울특별시 송파구 잠실동 101-2번지,서울특별시 송파구 올림픽로4길 42 (잠실동),02000,공동주택,330,0,4,0,0,0,117104169439,10101,0,00042,00000,38947.56,0,0,0,0,0,,20220813
10251322,1,11710,10100,0115,0000,아주초.중학교,서울특별시 송파구 잠실동 115번지,서울특별시 송파구 올림픽로4길 69 (잠실동),10000,교육연구시설,0,0,2,4,0,0,117104169439,10101,0,00069,00000,16902.29,24783.9,5040.59,16804.29,20.33,67.8,,20220813
10251237,1,11710,10100,0186,0000,은전빌딩및사이공하우스,서울특별시 송파구 잠실동 186번지,서울특별시 송파구 백제고분로7길 46 (잠실동),04000,근린생활시설,0,1,2,0,0,18,117104169204,10101,0,00046,00000,2739.27,1344.1,668.63,2059.99,49.75,153.26,19871016,20241030
10251323,1,11710,10100,0197,0007,,서울특별시 송파구 잠실동 197-7번지,서울특별시 송파구 백제고분로9길 6 (잠실동),04000,근린생활시설| 교육연구시설,0,0,2,0,0,0,117104169205,10101,0,00006,00000,2431.84,925,462.05,0,49.95,200.8,,20220813
10251324,1,11710,10100,0208,0013,,서울특별시 송파구 잠실동 208-13번지,서울특별시 송파구 석촌호수로 68 (잠실동),03000,점포| 근린생활시설| 사무실,0,0,2,0,0,0,117103123009,10101,0,00068,00000,959.05,542.5,325.17,876.57,59.93,161.58,,20220813
10251100227515,1,11710,10100,0222,0003,,서울특별시 송파구 잠실동 222-3번지,서울특별시 송파구 백제고분로 107 (잠실동),04000,제2종근린생활시설 외1,0,0,2,0,0,12,117103123006,10101,0,00107,00000,799.28,440.3,190.99,737.88,43.37,167.58,,20220813
1000000000000001415765,1,11710,10100,0222,0009,베네빌딩,서울특별시 송파구 잠실동 222-9번지,서울특별시 송파구 백제고분로 121 (잠실동),10000,교육연구시설(업무시설 및 근린생활시설),0,0,2,0,0,47,117103123006,10101,0,00121,00000,3459.99,1030.9,491.68,2552.21,47.69,247.57,,20250707
10251313,2,11710,10100,0228,0008,극동빌딩,서울특별시 송파구 잠실동 228-8번지,서울특별시 송파구 백제고분로 135 (잠실동),14000,업무시설외1,0,0,2,0,0,41,117103123006,10101,0,00135,00000,4185.74,1815.7,967.25,3303.39,53.27,181.93,,20221116
10251420,1,11710,10100,0230,0000,,서울특별시 송파구 잠실동 230번지,서울특별시 송파구 백제고분로15길 7 (잠실동),11000,,0,0,2,0,0,0,117104169168,10101,0,00007,00000,10273.92,0,0,0,0,0,,20220813
10251100520621,2,11710,10100,0241,0000,빌엘반,서울특별시 송파구 잠실동 241번지,서울특별시 송파구 백제고분로19길 27-26 (잠실동),02000,도시형생활주택,17,0,2,0,0,12,117104169171,10101,0,00027,00026,847.04,410.4,221.12,791.02,53.88,192.74,20180827,20220813
10251317,1,11710,10100,0251,0003,,서울특별시 송파구 잠실동 251-3번지,서울특별시 송파구 삼전로 71 (잠실동),03000,근린생활시설,0,0,2,0,0,0,117103123007,10101,0,00071,00000,481.26,400.1,232.52,448.5,58.11,112.1,,20220813
10251308,1,11710,10100,0252,0008,,서울특별시 송파구 잠실동 252-8번지,서울특별시 송파구 삼전로 87 (잠실동),04000,근린생활시설,0,0,2,0,0,0,117103123007,10101,0,00087,00000,308.43,429.06,203.19,0,47.3,65.28,,20220813
10251174,1,11710,10100,0294,0003,성현교회,서울특별시 송파구 잠실동 294-3번지,서울특별시 송파구 백제고분로 122 (잠실동),06000,문화및집회시설외1,0,0,2,0,0,43,117103123006,10101,0,00122,00000,5918.95,1757.3,1052.43,4457.94,59.89,253.68,,20220813
10251314,2,11710,10100,0300,0005,,서울특별시 송파구 잠실동 300-5번지,서울특별시 송파구 백제고분로12길 22 (잠실동),02000,연립주택,18,0,2,0,0,13,117104169165,10101,0,00022,00000,2305.05,0,0,0,0,0,,20231114
10251100475522,2,11710,10100,0304,0014,리센츠빌,서울특별시 송파구 잠실동 304-14번지,,02000,도시형생활주택(단지형다세대),27,0,2,0,0,18,,,0,00000,00000,1068.26,536,316.4,1068.26,59.03,199.3,20151223,20220813
10251100554742,1,11710,10100,0305,0015,,서울특별시 송파구 잠실동 305-15번지,서울특별시 송파구 도곡로 434 (잠실동),04000,근린생활시설| 차고,0,0,2,0,0,11,117103122012,10101,0,00434,00000,518.95,1284.6,329.85,518.95,25.68,40.4,,20220813
10251310,1,11710,10100,0306,0000,,서울특별시 송파구 잠실동 306번지,서울특별시 송파구 탄천동로 211 (잠실동),03000,배수펌프장| 사택,0,0,2,0,0,0,117103123027,10104,0,00211,00000,1816.01,66212.8,0,0,0,0,,20220813
1025112,2,11710,10100,0320,0000,,서울특별시 송파구 잠실동 320번지,서울특별시 송파구 백제고분로18길 30 (잠실동),02000,공동주택,606,0,0,0,0,0,117104169170,10101,0,00030,00000,64624.82,0,0,0,0,0,,20220813
10251125,2,11710,10100,0331,0000,,서울특별시 송파구 잠실동 331번지,서울특별시 송파구 백제고분로18길 7 (잠실동),02000,공동주택,338,0,4,2,0,0,117104169170,10101,0,00007,00000,34104.26,0,0,0,0,0,,20240902
10251312,1,11710,10100,0331,0004,,서울특별시 송파구 잠실동 331-4번지,서울특별시 송파구 백제고분로18길 17 (잠실동),03000,무기고| 경비실| 탄약고,0,0,4,0,0,0,117104169170,10101,0,00017,00000,4662.45,4910.5,0,0,0,0,,20220813
1000000000000005742418,1,11710,10100,0336,0009,,서울특별시 송파구 잠실동 336-9번지,,04000,근린생활시설,0,0,2,0,0,0,,,,00000,00000,668.6,0,0,0,0,0,,20250530
10251126,1,11710,10100,0000,0000,,서울특별시 송파구 잠실동 블록,,14000,제1종근린생활시설,0,0,2,0,0,0,,,0,00000,00000,116.79,0,0,0,0,0,,20220813
10251226,2,11710,10200,0007,0000,,서울특별시 송파구 신천동 7번지,서울특별시 송파구 45 (신천동),02000,공동주택,0,0,25,0,0,0,117103123012,10201,0,00045,00000,350289.35,0,0,0,0,0,,20241112
10251100525943,1,11710,10200,0007,0001,잠실중학교,서울특별시 송파구 신천동 7-1번지,서울특별시 송파구 올림픽로35길 130 (신천동),10000,,0,0,2,4,0,0,117104169554,10201,0,00130,00000,10085.49,14434.7,2956.96,10085.49,20.49,69.87,,20220813
10251306,1,11710,10200,0007,0002,서울잠동초등학교,서울특별시 송파구 신천동 7-2번지,서울특별시 송파구 27 (신천동),10000,교육연구및복지시설,0,0,3,3,0,0,117103123012,10201,0,00027,00000,7532.68,9916.9,1847.72,7532.68,18.63,75.96,,20220813
10251326,2,11710,10200,0011,0000,,서울특별시 송파구 신천동 11번지,서울특별시 송파구 올림픽로35길 104 (신천동),02000,,1422,0,13,0,0,0,117104169554,10201,0,00104,00000,169118.9795,0,0,0,0,0,,20220813
10251303,1,11710,10200,0014,0000,,서울특별시 송파구 신천동 14번지,서울특별시 송파구 오금로 1 (신천동),07000,근린생활시설| 판매시설,0,0,5,0,0,269,117103123014,10201,0,00001,00000,4234.84,9918.7,3082.48,4234.84,31.07,42.7,,20220813
10251100217358,2,11710,10200,0017,0000,파크리오,서울특별시 송파구 신천동 17번지,서울특별시 송파구 올림픽로 435 (신천동),02000,공동주택 외 2,6864,0,66,20,0,9766,117103123023,10202,0,00435,00000,1179837.66,279928.3,39910.83,793974.21,14.26,283.63,20080829,20220813
10251292,1,11710,10200,0017,0001,잠실고등학교,서울특별시 송파구 신천동 17-1번지,서울특별시 송파구 올림픽로33길 71 (신천동),10000,교육연구시설,0,0,5,0,0,54,117104169430,10201,0,00071,00000,14542.72,23124.3,4704.55,14373.72,20.34,62.16,,20240119
10251100497084,2,11710,10200,0029,0000,롯데월드타워앤드롯데월드몰,서울특별시 송파구 신천동 29번지,서울특별시 송파구 올림픽로 300 (신천동),14000,업무시설| 판매시설| 문화및집회시설| 숙박시설| 관광휴게시설| 제1종근린생활시설,0,0,5,0,243,3728,117103123023,10202,0,00300,00000,805927.36,87182.8,36471.52,499821.31,41.83,573.3,20170209,20250403
10251305,1,11710,10200,0029,0005,,서울특별시 송파구 신천동 29-5번지,서울특별시 송파구 올림픽로 326 (신천동),14000,업무시설(공공업무시설),0,0,3,0,0,163,117103123023,10202,0,00326,00000,29747.89,9833.1,3786.72,26258.41,38.51,267.04,,20220813
1000000000000004722087,1,11710,10200,0032,0000,,서울특별시 송파구 신천동 32번지,서울특별시 송파구 송파나루길 206 (신천동),04000,관광휴게시설| 제2종근린생활시설,0,0,2,0,0,0,117104857713,10202,0,00206,00000,1627.93,117109.1,893.48,1142.98,0.76,0.97,,20241128
10251180,1,11710,10300,0081,0036,,서울특별시 송파구 풍납동 81-36번지,서울특별시 송파구 바람드리13길 2 (풍납동),01000,주택| 근린생활시설,0,1,2,0,0,0,117104169143,10301,0,00002,00000,197.86,0,0,0,0,0,,20220813
10251330,1,11710,10300,0126,0025,,서울특별시 송파구 풍납동 126-25번지,서울특별시 송파구 바람드리2길 9-4 (풍납동),01000,주택,0,2,2,0,0,0,117104169157,10301,0,00009,00004,119.9,0,0,100.73,0,0,,20220813
1025193,2,11710,10300,0147,0001,,서울특별시 송파구 풍납동 147-1번지,서울특별시 송파구 풍성로25다길 12 (풍납동),02000,공동주택,60,0,3,0,0,0,117104169512,10301,0,00012,00000,4369.92,0,0,0,0,0,,20220813
10251393,2,11710,10300,0147,0004,,서울특별시 송파구 풍납동 147-4번지,서울특별시 송파구 풍성로25나길 16 (풍납동),02000,공동주택,54,0,2,4,0,0,117104169511,10301,0,00016,00000,4654.56,0,0,0,0,0,,20220813
10251334,1,11710,10300,0150,0002,,서울특별시 송파구 풍납동 150-2번지,,01000,단독주택,0,2,2,0,0,0,,,0,00000,00000,77.4,0,0,0,0,0,,20220813
10251336,1,11710,10300,0150,0013,,서울특별시 송파구 풍납동 150-13번지,서울특별시 송파구 풍성로23길 17 (풍납동),01000,단독주택|근린생활시설,0,2,2,0,0,0,117104169507,10301,0,00017,00000,186,0,0,0,0,0,,20220813
10251378,2,11710,10300,0163,0000,대아아파트,서울특별시 송파구 풍납동 163번지,서울특별시 송파구 풍성로 52 (풍납동),02000,공동주택,139,0,1,1,0,179,117103123024,10301,0,00052,00000,24535.77,5474,2457.91,15466.54,44.9,282.55,,20220813
10251100226954,1,11710,10300,0163,0005,,서울특별시 송파구 풍납동 163-5번지,서울특별시 송파구 풍성로 53 (풍납동),20000,자동차관련시설,0,0,2,0,0,0,117103123024,10301,0,00053,00000,139.21,0,143.53,139.21,0,0,,20220813
10251185,2,11710,10300,0163,0009,,서울특별시 송파구 풍납동 163-9번지,서울특별시 송파구 풍성로21길 14 (풍납동),02000,연립주택,6,0,1,0,0,0,117104169505,10301,0,00014,00000,945.98,0,0,0,0,0,,20220813
10251379,2,11710,10300,0172,0000,대동아파트,서울특별시 송파구 풍납동 172번지,서울특별시 송파구 풍성로15길 16 (풍납동),02000,공동주택(아파트),93,0,2,2,0,88,117104169501,10301,0,00016,00000,11534.32,3312.4,1168.59,8442.15,35.28,254.86,,20220813
10251186,2,11710,10300,0219,0000,미성맨션,서울특별시 송파구 풍납동 219번지,서울특별시 송파구 풍성로 14 (풍납동),02000,공동주택,275,0,5,8,0,0,117103123024,10301,0,00014,00000,39484.01,0,0,0,0,0,,20220813
10251380,2,11710,10300,0220,0002,신동아아파트,서울특별시 송파구 풍납동 220-2번지,서울특별시 송파구 풍성로6길 15 (풍납동),02000,아파트| 생활구매시설,135,0,2,1,0,0,117104169521,10301,0,00015,00000,15189.2,4548,1142.59,12155.96,25.12,267.28,19931224,20220813
10251159,2,11710,10300,0227,0004,삼안리치타운,서울특별시 송파구 풍납동 227-4번지,서울특별시 송파구 풍성로14길 22-1 (풍납동),02000,공동주택,16,0,2,0,0,0,117104169500,10301,0,00022,00001,920.53,469.86,280.43,920.53,59.68,195.92,20040226,20220813
10251100475734,2,11710,10300,0231,0041,삼성아트빌,서울특별시 송파구 풍납동 231-41번지,,02000,다세대주택(도시형생활주택-단지형),19,0,2,0,0,16,,,0,00000,00000,1018.94,511.02,284.3,1018.94,55.63,199.39,20160106,20220813
1025113,1,11710,10300,0251,0000,서울토성초등학교,서울특별시 송파구 풍납동 251번지,서울특별시 송파구 풍성로20길 44 (풍납동),10000,교육연구및복지시설,0,0,3,3,0,0,117104169504,10301,0,00044,00000,8769.68,12163,3023.65,8769.68,24.86,72.1,19831224,20220813
10251381,2,11710,10300,0260,0000,현대리버빌아파트,서울특별시 송파구 풍납동 260번지,서울특별시 송파구 토성로 37 (풍납동),02000,공동주택(아파트)| 부대복리시설| 생활편익시설,557,0,9,7,0,633,117103123019,10301,0,00037,00000,82390.43,21050.3,6140.31,58268.23,29.17,276.8,,20220813
10251382,2,11710,10300,0261,0000,현대리버빌,서울특별시 송파구 풍납동 261번지,서울특별시 송파구 풍성로24길 42 (풍납동),02000,공동주택,384,0,5,2,0,390,117104169508,10301,0,00042,00000,46653.35,10634.8,3287.85,33963.41,30.91,319.36,19991130,20220813
10251383,2,11710,10300,0271,0003,신아아파트,서울특별시 송파구 풍납동 271-3번지,서울특별시 송파구 토성로 13 (풍납동),02000,공동주택(아파트)| 근린생활시설,19,0,2,0,0,26,117103123019,10301,0,00013,00000,3536.67,1635.03,507.62,2976.45,31.04,182.04,,20220813
10251338,1,11710,10300,0292,0000,,서울특별시 송파구 풍납동 292번지,,01000,주택,0,2,2,0,0,0,,,0,00000,00000,33.05,0,0,0,0,0,,20220813
10251272,2,11710,10300,0299,0001,현대아파트,서울특별시 송파구 풍납동 299-1번지,서울특별시 송파구 한가람로 402 (풍납동),02000,공동주택,104,0,2,0,0,89,117103123020,10302,0,00402,00000,12610.47,0,0,0,0,0,,20240711
10251369,1,11710,10300,0302,0002,우신텍시,서울특별시 송파구 풍납동 302-2번지,서울특별시 송파구 한가람로 379 (풍납동),20000,자동차관련시설외1,0,0,2,0,0,10,117103123020,10302,0,00379,00000,589.18,1991,339.95,589.18,17.07,29.59,20050421,20220813
10251375,1,11710,10300,0313,0000,,서울특별시 송파구 풍납동 313번지,,01000,주택,0,5,5,0,0,0,,,0,00000,00000,102.46,0,0,0,0,0,,20220813
10251376,1,11710,10300,0387,0000,풍납 빗물 펌프장,서울특별시 송파구 풍납동 387번지,서울특별시 송파구 올림픽로41길 108 (풍납동),03000,제1종근린생활시설,0,0,3,0,0,20,117104169540,10301,0,00108,00000,4280.35,15574.9,2163.82,4280.35,13.89,27.48,,20220813
10251182,1,11710,10300,0388,0000,패밀리타운,서울특별시 송파구 풍납동 388번지,서울특별시 송파구 강동대로 13 (풍납동),09000,의료시설,0,0,4,0,0,0,117102123001,10301,0,00013,00000,15309.98,13207.1,1351.88,0,10.236,0,,20220813
10251228,1,11710,10300,0388,0001,서울아산병원,서울특별시 송파구 풍납동 388-1번지,서울특별시 송파구 올림픽로43길 88 (풍납동),09000,의료시설(종합병원),0,0,23,0,0,3623,117104169435,10301,0,00088,00000,507565.11,138845.3,45142.06,312936.22,32.51,225.38,,20250905
1025145,1,11710,10300,0388,0006,,서울특별시 송파구 풍납동 388-6번지,서울특별시 송파구 강동대로 62 (풍납동),14000,제1종근린생활시설,0,0,2,0,0,0,117102123001,10301,0,00062,00000,9643.58,0,0,0,0,0,,20220813
10251100238143,1,11710,10300,0388,0008,서울풍성초등학교,서울특별시 송파구 풍납동 388-8번지,서울특별시 송파구 강동대로2길 13 (풍납동),10000,교육연구시설,0,0,2,0,0,0,117104169028,10301,0,00013,00000,6170.26,10909.1,2114.93,6082.26,19.38,55.75,,20231227
10251377,1,11710,10300,0390,0000,풍납중학교,서울특별시 송파구 풍납동 390번지,서울특별시 송파구 올림픽로43길 20 (풍납동),10000,교육연구시설,0,0,2,5,0,48,117104169435,10301,0,00020,00000,9398.09,13842.9,3303.64,9275.49,23.87,67,,20221111
1025197,2,11710,10300,0391,0000,극동아파트,서울특별시 송파구 풍납동 391번지,서울특별시 송파구 올림픽로45길 11 (풍납동),02000,공동주택,307,0,4,3,0,171,117104169436,10301,0,00011,00000,31672.577,0,0,0,0,0,,20240216
10251100474262,2,11710,10300,0398,0001,다보빌,서울특별시 송파구 풍납동 398-1번지,,02000,도시형생활주택(단지형다세대),29,0,3,0,0,23,,,0,00000,00000,1583.55,802.1,432.24,1583.55,53.89,197.43,20151202,20220813
1025198,2,11710,10300,0401,0001,쌍용아파트,서울특별시 송파구 풍납동 401-1번지,서울특별시 송파구 올림픽로47길 9 (풍납동),02000,공동주택,417,0,4,0,0,0,117104169437,10301,0,00009,00000,54124.59,0,0,0,0,0,,20220813
10251100476322,2,11710,10300,0408,0000,티아모,서울특별시 송파구 풍납동 408번지,,02000,도시형생활주택(단지형다세대),20,0,2,0,0,16,,,0,00000,00000,1210.7,605.9,318.2,1210.7,52.52,199.82,20160215,20220813
10251395,2,11710,10300,0413,0001,,서울특별시 송파구 풍납동 413-1번지,서울특별시 송파구 올림픽로 525 (풍납동),02000,공동주택,730,0,7,5,0,410,117103123023,10303,0,00525,00000,77171.9,26928.1,4624.94,0,16.85,249.96,,20251111
1000000000000003617129,1,11710,10300,0471,0000,몽촌2 다목적 펌프장,서울특별시 송파구 풍납동 471번지,,03000,배수펌프장,0,0,3,0,0,0,,,,00000,00000,922.12,75371.2,753.6,922.12,0.9998514,0,,20240426
10251183,1,11710,10300,0474,0000,광성교회 교육관,서울특별시 송파구 풍납동 474번지,서울특별시 송파구 올림픽로 625 (풍납동),06000,교육연구및복지시설 외1,0,0,3,0,0,40,117103123023,10303,0,00625,00000,6513.24,3526,1563.68,4218,44.347135,119.62563,,20220826
10251184,1,11710,10300,0478,0000,,서울특별시 송파구 풍납동 478번지,서울특별시 송파구 바람드리길 56 (풍납동),04000,제1종근린생활시설,0,2,2,0,0,4,117104169163,10301,0,00056,00000,524.72,0,0,0,0,0,,20251022
102518,1,11710,10300,0481,0002,이삭빌딩,서울특별시 송파구 풍납동 481-2번지,서울특별시 송파구 올림픽로 603 (풍납동),04000,근린생활시설|자동차관련시설,0,0,2,0,0,4,117103123023,10303,0,00603,00000,524.69,719,195.09,427.61,27.13,59.47,19950919,20220813
10251100230002,1,11710,10300,0497,0000,,서울특별시 송파구 풍납동 497번지,서울특별시 송파구 올림픽로 575 (풍납동),03000,제1종근린생활시설,0,0,3,0,0,0,117103123023,10303,0,00575,00000,2215.97,1124,431.66,1731.77,38.4,154.07,,20220813
10251231,1,11710,10300,0501,0000,영파여자중.고등학교,서울특별시 송파구 풍납동 501번지,서울특별시 송파구 올림픽로 565 (풍납동),10000,교육연구및복지시설,0,0,8,0,0,84,117103123023,10303,0,00565,00000,21957.08,22447,5437.79,18941.73,24.23,84.38,20041012,20220813
10251162,1,11710,10300,0504,0006,,서울특별시 송파구 풍납동 504-6번지,서울특별시 송파구 올림픽로51길 5 (풍납동),04000,제2종근린생활시설외3,0,0,2,0,0,16,117104169440,10301,0,00005,00000,2544.38,2488,1113.18,2501.72,44.74,100.55,,20220813
10251102,2,11710,10300,0506,0000,동아한가람아파트,서울특별시 송파구 풍납동 506번지,서울특별시 송파구 한가람로 448 (풍납동),02000,공동주택,782,0,9,7,0,0,117103123020,10302,0,00448,00000,95381.83,0,0,0,0,0,,20220813
10251385,2,11710,10300,0508,0000,한강극동아파트,서울특별시 송파구 풍납동 508번지,서울특별시 송파구 토성로 38-6 (풍납동),02000,공동주택(아파트),944,0,11,0,0,877,117103123019,10301,0,00038,00006,105713.1,40676.7,9562.83,0,23.51,226.33,,20230315
10251386,2,11710,10300,0509,0000,씨티극동아파트,서울특별시 송파구 풍납동 509번지,서울특별시 송파구 한가람로 478 (풍납동),02000,공동주택(아파트),476,0,4,9,0,448,117103123020,10302,0,00478,00000,53700.56,15469.6,3873.27,43826.38,25.04,283.31,,20220813
10251187,2,11710,10300,0510,0000,신성노바빌아파트,서울특별시 송파구 풍납동 510번지,서울특별시 송파구 한가람로 468 (풍납동),02000,공동주택(아파트),236,0,2,2,0,253,117103123020,10302,0,00468,00000,31154.964,5656.3,1685.914,22128.03,29.81,391.21,20000930,20250207
10251339,2,11710,10300,0511,0000,송파현대힐스테이트,서울특별시 송파구 풍납동 511번지,서울특별시 송파구 풍성로26길 31 (풍납동),02000,공동주택|아파트,166,0,3,4,0,226,117104169513,10301,0,00031,00000,26573.41,8955,2521.23,20014.24,28.15,223.5,20060224,20220813
10251370,2,11710,10300,0512,0000,송파해모로아파트,서울특별시 송파구 풍납동 512번지,서울특별시 송파구 풍성로26길 47 (풍납동),02000,아파트외 1,114,0,4,4,0,156,117104169513,10301,0,00047,00000,18184.74,5697.9,1743.32,13666.02,30.6,239.84,20060629,20220813
10251100533078,2,11710,10300,0514,0000,잠실 올림픽공원 아이파크,서울특별시 송파구 풍납동 514번지,서울특별시 송파구 올림픽로43길 34 (풍납동),02000,공동주택(아파트),697,0,7,9,0,941,117104169435,10301,0,00034,00000,113285.07,22756.2,5011.29,68201.53,22.02,299.71,20191114,20220813
10251405,2,11710,10400,0010,0000,,서울특별시 송파구 송파동 10번지,서울특별시 송파구 백제고분로41길 35-23 (송파동),02000,다세대주택,18,0,2,0,0,10,117104169193,10401,0,00035,00023,1262.09,481.1,282.08,0,58.63,216.73,,20220813
10251406,2,11710,10400,0033,0000,호수 임광 아파트,서울특별시 송파구 송파동 33번지,서울특별시 송파구 송파대로48길 37 (송파동),02000,공동주택,227,0,3,0,0,0,117104169350,10401,0,00037,00000,29105.21,6207.2,2349.1,0,37.84,313.82,,20220813
10251360,1,11710,10400,0057,0006,,서울특별시 송파구 송파동 57-6번지,,03000,,0,2,2,0,0,4,,,0,00000,00000,759.61,0,0,0,0,0,,20250529
10251100517341,2,11710,10400,0058,0015,트윈레이크팰리스빌,서울특별시 송파구 송파동 58-15번지,서울특별시 송파구 백제고분로45길 40 (송파동),14000,업무시설|도시형생활주택,29,0,2,0,44,50,117104169197,10401,0,00040,00000,3695.87,801.5,428.86,3198.28,53.51,399.04,20180427,20220813
10251100526603,1,11710,10400,0059,0009,,서울특별시 송파구 송파동 59-9번지,서울특별시 송파구 오금로 142 (송파동),04000,제2종근린생활시설,0,0,2,0,0,3,117103123014,10402,0,00142,00000,490.69,752.8,238.33,490.69,31.66,65.18,,20220813
10251127,1,11710,10400,0091,0004,송파동교회,서울특별시 송파구 송파동 91-4번지,서울특별시 송파구 백제고분로42길 18-17 (송파동),06000,문화및집회시설(종교집회장)| 교육연구및복지시설| 다가구주택,0,10,2,0,0,20,117104169194,10401,0,00018,00017,2299.68,1124.6,567.59,1476.84,50.47,131.32,,20220813
10251396,1,11710,10400,0092,0002,,서울특별시 송파구 송파동 92-2번지,서울특별시 송파구 가락로21길 4-51 (송파동),01000,단독주택,9,3,3,0,0,0,117104169009,10401,0,00004,00051,368.32,0,0,0,0,0,,20220813
