관리건축물대장PK,시군구코드,법정동코드,번,지,대장구분코드,대지위치,도로명대지위치,건물명,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,대지면적(㎡),공급면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),주용도코드,기타용도,세대수(세대),가구수(가구),지상층수,지하층수,건물_수,호수(호),승용승강기수,비상용승강기수,사용승인일,생성일자
10251100185822,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,229동,0,0.0,265.31,0,5903.47,5903.47,0,02000,아파트,54,0,29,0,0,0,0,1,20080731,20220813
10251100184056,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,264동,0,0.0,380.89,0,9219.55,9219.55,0,02000,아파트,58,0,31,0,0,0,1,1,20080731,20220813
10251100184630,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,241동,0,0.0,555.56,0,12166.32,12166.32,0,02000,아파트,112,0,28,0,0,0,0,2,20080731,20220813
10251100181723,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,217동,0,0.0,529.9,0,10931.06,10931.06,0,02000,아파트,100,0,27,0,0,0,0,2,20080731,20220813
10251100182624,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,219동,0,0.0,673.76,0,14718.34,14718.34,0,02000,아파트,134,0,30,0,0,0,1,2,20080731,20220813
10251100183596,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,260동,0,0.0,380.89,0,9851.97,9851.97,0,02000,아파트,62,0,33,0,0,0,1,1,20080731,20220813
10251100184160,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,265동,0,0.0,380.89,0,8270.92,8270.92,0,02000,아파트,52,0,28,0,0,0,1,1,20080731,20220813
10251100184489,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,250동,0,0.0,528.78,0,11260.01,11260.01,0,02000,아파트,99,0,28,0,0,1,0,2,20080731,20220813
10251100185220,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,236동,0,0.0,530.74,0,10261.66,10261.66,0,02000,아파트,94,0,27,0,0,0,2,1,20080731,20220813
10251100183170,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,220동,0,0.0,409.94,0,9259.53,9259.53,0,02000,아파트,84,0,30,0,0,0,1,1,20080731,20220813
10251100182425,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,213동,0,0.0,530,0,11364.58,11364.58,0,02000,아파트,104,0,27,0,0,0,0,2,20080731,20220813
10251100184996,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,246동,0,0.0,381.72,0,9492.33,9492.33,0,02000,아파트,223,0,33,0,0,0,1,1,20080731,20220813
10251100185932,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,247동,0,0.0,417.7,0,9882.77,9882.77,0,02000,아파트,90,0,30,0,0,0,1,1,20080731,20220813
10251100184782,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,235동,0,0.0,543.14,0,11321.01,11321.01,0,02000,아파트,104,0,28,0,0,0,0,2,20080731,20220813
10251100185315,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,243동,0,0.0,381.72,0,8808.76,8808.76,0,02000,아파트,208,0,30,0,0,0,2,1,20080731,20220813
10251100186490,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,231동,0,0.0,529.77,0,10478.58,10478.58,0,02000,아파트,96,0,26,0,0,0,0,2,20080731,20220813
10251100183537,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,253동,0,0.0,385.42,0,9224.77,9224.77,0,02000,아파트,58,0,31,0,0,0,1,1,20080731,20220813
10251100181824,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,205동,0,0.0,279.98,0,5881.93,5881.93,0,02000,아파트,54,0,27,0,0,0,0,1,20080731,20220813
10251100183889,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,256동,0,0.0,380.89,0,7638.5,7638.5,0,02000,아파트,48,0,26,0,0,0,1,1,20080731,20220813
10251100181964,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,206동,0,0.0,279.04,0,6312.31,6312.31,0,02000,아파트,58,0,29,0,0,0,0,1,20080731,20220813
10251100184115,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,258동,0,0.0,380.89,0,7006.08,7006.08,0,02000,아파트,44,0,25,0,0,0,1,1,20080731,20220813
10251100182155,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,228동,0,0.0,555.56,0,11299.6,11299.6,0,02000,아파트,104,0,26,0,0,0,0,2,20080731,20220813
10251100183712,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,261동,0,0.0,385.42,0,9224.77,9224.77,0,02000,아파트,58,0,31,0,0,0,1,1,20080731,20220813
10251100183771,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,255동,0,0.0,393.56,0,10453.47,10453.47,0,02000,아파트,66,0,33,0,0,0,1,1,20080731,20220813
10251100181614,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,211동,0,0.0,530.84,0,11803.16,11803.16,0,02000,아파트,108,0,29,0,0,0,0,2,20080731,20220813
10251100184280,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,245동,0,0.0,381.72,0,8808.76,8808.76,0,02000,아파트,208,0,30,0,0,0,2,1,20080731,20220813
10251100186796,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,232동,0,0.0,674.93,0,12744.7,12744.7,0,02000,아파트,116,0,26,0,0,0,1,2,20080731,20220813
10251100186023,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,239동,0,0.0,419.68,0,8587.98,8587.98,0,02000,아파트,104,0,28,0,0,0,0,2,20080731,20220813
10251100184213,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,259동,0,0.0,393.56,0,10453.47,10453.47,0,02000,아파트,66,0,33,0,0,0,1,1,20080731,20220813
10251100183469,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,203동,0,0.0,279.98,0,6316.37,6316.37,0,02000,아파트,58,0,29,0,0,0,0,1,20080731,20220813
10251100184743,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,234동,0,0.0,309.21,0,4816.06,4816.06,0,02000,아파트,38,0,21,0,0,0,0,1,20080731,20220813
10251100182895,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,209동,0,0.0,545.71,0,11129.78,11129.78,0,02000,아파트,102,0,27,0,0,0,0,2,20080731,20220813
10251100186587,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,240동,0,0.0,530.84,0,11803.16,11803.16,0,02000,아파트,108,0,29,0,0,0,0,2,20080731,20220813
10251100183659,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,254동,0,0.0,380.89,0,8270.92,8270.92,0,02000,아파트,52,0,28,0,0,0,1,1,20080731,20220813
10251100185524,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,251동,0,0.0,530.84,0,11803.16,11803.16,0,02000,아파트,108,0,29,0,0,0,0,2,20080731,20220813
10251100183355,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,221동,0,0.0,279.98,0,5881.93,5881.93,0,02000,아파트,54,0,27,0,0,0,0,1,20080731,20220813
10251100183410,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,222동,0,0.0,279.98,0,6316.37,6316.37,0,02000,아파트,58,0,29,0,0,0,0,1,20080731,20220813
10251100183938,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,263동,0,0.0,389.03,0,8550.27,8550.27,0,02000,아파트,54,0,27,0,0,0,1,1,20080731,20220813
10251100181485,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,216동,0,0.0,264.42,0,5682.29,5682.29,0,02000,아파트,52,0,27,0,0,0,0,1,20080731,20220813
10251100186128,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,244동,0,0.0,381.72,0,9693.73,9693.73,0,02000,아파트,229,0,33,0,0,0,2,1,20080731,20220813
10251100183255,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,202동,0,0.0,416.46,0,10866.44,10866.44,0,02000,아파트,99,0,33,0,0,0,1,1,20080731,20220813
10251100181330,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,204동,0,0.0,411.26,0,10865.12,10865.12,0,02000,아파트,99,0,33,0,0,0,1,1,20080731,20220813
10251100182260,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,212동,0,0.0,264.42,0,5682.29,5682.29,0,02000,아파트,52,0,27,0,0,0,0,1,20080731,20220813
10251100183057,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,215동,0,0.0,530.61,0,12241.89,12241.89,0,02000,아파트,112,0,29,0,0,0,0,2,20080731,20220813
10251100182023,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,218동,0,0.0,674.25,0,14389.59,14389.59,0,02000,아파트,131,0,29,0,0,0,1,2,20080731,20220813
10251100183838,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,262동,0,0.0,380.89,0,7954.71,7954.71,0,02000,아파트,50,0,27,0,0,0,1,1,20080731,20220813
10251100185734,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,237동,0,0.0,316.42,0,7099.52,7099.52,0,02000,아파트,87,0,31,0,0,0,1,1,20080731,20220813
10251100186399,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,248동,0,0.0,417.7,0,9882.77,9882.77,0,02000,아파트,90,0,30,0,0,0,1,1,20080731,20220813
10251100186975,11710,10100,0022,0000,1,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,유치원,0,0.0,362.22,0,605.7,605.7,0,10000,유치원,0,0,2,0,0,0,0,0,20080731,20220813
10251100186696,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,249동,0,0.0,416.75,0,10865.12,10865.12,0,02000,아파트,99,0,33,0,0,0,1,2,20080731,20220813
10251100182759,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,214동,0,0.0,265.31,0,5903.47,5903.47,0,02000,아파트,54,0,29,0,0,0,0,1,20080731,20220813
10251100183993,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,257동,0,0.0,393.56,0,9820.69,9820.69,0,02000,아파트,62,0,31,0,0,0,1,1,20080731,20220813
10251100181275,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,223동,0,0.0,264.37,0,5899.69,5899.69,0,02000,아파트,54,0,29,0,0,0,0,1,20080731,20220813
10251100182313,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,226동,0,0.0,266.25,0,5689.89,5689.89,0,02000,아파트,52,0,28,0,0,0,0,1,20080731,20220813
10251100182814,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,227동,0,0.0,528.78,0,8742.26,8742.26,0,02000,아파트,80,0,22,0,0,0,0,2,20080731,20220813
10251100184591,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,233동,0,0.0,309.21,0,4816.06,4816.06,0,02000,아파트,38,0,21,0,0,0,0,1,20080731,20220813
10251100182366,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,207동,0,0.0,279.98,0,6316.37,6316.37,0,02000,아파트,58,0,29,0,0,0,0,1,20080731,20220813
10251100182530,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,208동,0,0.0,408.99,0,10242.16,10242.16,0,02000,아파트,93,0,33,0,0,0,1,1,20080731,20220813
10251100181538,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,224동,0,0.0,408.99,0,8269.06,8269.06,0,02000,아파트,75,0,27,0,0,0,1,1,20080731,20220813
10251100182998,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,201동,0,0.0,279.98,0,6316.37,6316.37,0,02000,아파트,58,0,29,0,0,0,0,1,20080731,20220813
10251100181879,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,225동,0,0.0,409.94,0,9259.53,9259.53,0,02000,아파트,84,0,30,0,0,0,1,1,20080731,20220813
10251100185877,11710,10100,0022,0000,2,서울특별시 송파구 잠실동 22번지,서울특별시 송파구 올림픽로 135 (잠실동),리센츠,117103123023,10101,0,00135,00000,238동,0,0.0,210.82,0,4462.44,4462.44,0,02000,아파트,54,0,29,0,0,0,0,1,20080731,20220813
10251100228193,11710,10100,0022,0001,1,서울특별시 송파구 잠실동 22-1번지,서울특별시 송파구 잠실로 12 (잠실동),잠신중학교,117103123015,10101,0,00012,00000,다목적강당,0,0.0,1025.35,6.18,1986.14,1986.14,11.98,10000,다목적강당 및 학생식당,0,0,3,0,0,0,0,0,20091210,20220813
10251100180866,11710,10100,0022,0001,1,서울특별시 송파구 잠실동 22-1번지,서울특별시 송파구 잠실로 12 (잠실동),잠신중학교,117103123015,10101,0,00012,00000,야구부생활관,0,0.0,214.15,0,390.73,390.73,0,10000,야구부생활관,0,0,2,0,0,0,0,0,20080729,20220813
1025112113,11710,10100,0022,0001,1,서울특별시 송파구 잠실동 22-1번지,서울특별시 송파구 잠실로 12 (잠실동),잠신중학교,117103123015,10101,0,00012,00000,교사동,0,0.0,3077.6,0,9285.25,9260.5,0,10000,교사동,0,0,4,1,0,0,0,0,19831122,20220813
102512207,11710,10100,0022,0002,1,서울특별시 송파구 잠실동 22-2번지,서울특별시 송파구 잠실로 24 (잠실동),잠신고등학교,117103123015,10101,0,00024,00000,정보센타,0,0.0,638.04,3.5,2871.94,2871.94,15.76,10000,교육연구시설,0,0,5,0,0,0,0,0,20020330,20250717
