관리건축물대장PK,관리상위건축물대장PK,대장구분코드,시군구코드,법정동코드,번,지,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,생성일자
10251100518516,10251100518201,2,11710,11200,0617,0000,117103000034,11204,0,00341,00000,20220813
10251100519039,10251100518201,2,11710,11200,0617,0000,117103000034,11204,0,00341,00000,20220813
10251100519036,10251100518201,2,11710,11200,0617,0000,117103000034,11204,0,00341,00000,20220813
10251100518612,10251100518201,2,11710,11200,0617,0000,117103000034,11204,0,00341,00000,20220813
10251100518279,10251100518201,2,11710,11200,0617,0000,117103000034,11204,0,00341,00000,20220813
10251100519041,10251100518201,2,11710,11200,0617,0000,117103000034,11204,0,00341,00000,20220813
10251100518202,10251100518201,2,11710,11200,0617,0000,117103000034,11204,0,00341,00000,20220813
10251100519035,10251100518201,2,11710,11200,0617,0000,117103000034,11204,0,00341,00000,20220813
10251100518524,10251100518201,2,11710,11200,0617,0000,117103000034,11204,0,00341,00000,20220813
10251100518423,10251100518201,2,11710,11200,0617,0000,117103000034,11204,0,00341,00000,20220813
10251100518700,10251100518201,2,11710,11200,0617,0000,117103000034,11204,0,00341,00000,20220813
10251100519037,10251100518201,2,11710,11200,0617,0000,117103000034,11204,0,00341,00000,20220813
10251100519040,10251100518201,2,11710,11200,0617,0000,117103000034,11204,0,00341,00000,20220813
10251100519042,10251100518201,2,11710,11200,0617,0000,117103000034,11204,0,00341,00000,20220813
10251100519043,10251100518201,2,11710,11200,0617,0000,117103000034,11204,0,00341,00000,20220813
10251100518842,10251100518201,2,11710,11200,0617,0000,117103000034,11204,0,00341,00000,20220813
10251100519038,10251100518201,2,11710,11200,0617,0000,117103000034,11204,0,00341,00000,20220813
10251100535722,,2,11710,11200,0618,0001,117104169067,11201,0,00008,00010,20250106
1000000000000006731711,,1,11710,11200,0618,0002,117103000034,11204,0,00335,00000,20251120
10251100562944,10251100562942,2,11710,11200,0618,0003,117104169067,11201,0,00004,00000,20221124
10251100562943,10251100562942,2,11710,11200,0618,0003,117104169067,11201,0,00004,00000,20240507
10251100562945,10251100562942,2,11710,11200,0618,0003,117104169067,11201,0,00004,00000,20220813
10251100515473,10251100515241,2,11710,11200,0619,0000,117103000034,11204,0,00342,00000,20220813
10251100515391,10251100515241,2,11710,11200,0619,0000,117103000034,11204,0,00342,00000,20220813
10251100515474,10251100515241,2,11710,11200,0619,0000,117103000034,11204,0,00342,00000,20220813
10251100515479,10251100515241,2,11710,11200,0619,0000,117103000034,11204,0,00342,00000,20220813
10251100515482,10251100515241,2,11710,11200,0619,0000,117103000034,11204,0,00342,00000,20220813
10251100515316,10251100515241,2,11710,11200,0619,0000,117103000034,11204,0,00342,00000,20220813
10251100515472,10251100515241,2,11710,11200,0619,0000,117103000034,11204,0,00342,00000,20220813
10251100515475,10251100515241,2,11710,11200,0619,0000,117103000034,11204,0,00342,00000,20220813
10251100515242,10251100515241,2,11710,11200,0619,0000,117103000034,11204,0,00342,00000,20220813
10251100515476,10251100515241,2,11710,11200,0619,0000,117103000034,11204,0,00342,00000,20220813
10251100515477,10251100515241,2,11710,11200,0619,0000,117103000034,11204,0,00342,00000,20220813
10251100515478,10251100515241,2,11710,11200,0619,0000,117103000034,11204,0,00342,00000,20220813
10251100515480,10251100515241,2,11710,11200,0619,0000,117103000034,11204,0,00342,00000,20220813
10251100515481,10251100515241,2,11710,11200,0619,0000,117103000034,11204,0,00342,00000,20220813
10251100515465,10251100515241,2,11710,11200,0619,0000,117103000034,11204,0,00342,00000,20220813
10251100515471,10251100515241,2,11710,11200,0619,0000,117103000034,11204,0,00342,00000,20220813
1025118335,,1,11710,11200,0028,0000,000000000000,00000,0,00000,00000,20220813
1025114096,,1,11710,11200,0029,0000,000000000000,00000,0,00000,00000,20220813
1025121949,,1,11710,11300,0001,0000,117103123004,11303,0,00252,00000,20220813
1025110412,,1,11710,11300,0001,0001,117103123004,11303,0,00250,00000,20220813
1025110194,,1,11710,11300,0001,0005,117104169408,11301,0,00055,00000,20220813
1025110164,,1,11710,11300,0001,0006,117104169040,11301,0,00019,00000,20250604
10251100478882,,2,11710,11300,0001,0007,117104169040,11301,0,00021,00000,20220813
102515895,,1,11710,11300,0001,0009,117103123010,11302,0,00142,00000,20220813
102514340,,1,11710,11300,0001,0011,117103123010,11302,0,00138,00000,20220813
10251100178654,,2,11710,11300,0001,0012,117104169038,11301,0,00026,00000,20220813
102517629,,1,11710,11300,0001,0013,117104169038,11301,0,00024,00001,20250604
1025120206,,2,11710,11300,0001,0014,117104169038,11301,0,00024,00000,20220813
1025112915,,2,11710,11300,0001,0015,117104169038,11301,0,00022,00000,20220813
10251100242913,,2,11710,11300,0002,0000,117104169038,11301,0,00019,00000,20250616
102513709,,1,11710,11300,0002,0001,117104169038,11301,0,00021,00000,20220813
102511205,10251167,1,11710,11300,0002,0002,117104169038,11301,0,00023,00000,20220813
102511204,10251167,1,11710,11300,0002,0002,000000000000,00000,0,00000,00000,20220813
1025122897,,1,11710,11300,0002,0003,117104169038,11301,0,00023,00001,20220813
1025116455,,1,11710,11300,0002,0004,117104169038,11301,0,00025,00000,20220813
10251100245306,,2,11710,11300,0002,0005,117104169038,11301,0,00027,00000,20220813
1025120168,,1,11710,11300,0002,0007,117103123010,11302,0,00136,00000,20220813
102515582,,1,11710,11300,0002,0008,117103123010,11302,0,00134,00000,20250814
10251100517961,,2,11710,11300,0002,0009,117104169251,11301,0,00001,00000,20220813
102511330,10251216,2,11710,11300,0002,0014,117104169251,11301,0,00009,00000,20220813
102511331,10251216,2,11710,11300,0002,0014,117104169251,11301,0,00009,00000,20220813
102514186,,2,11710,11300,0002,0016,117104169251,11301,0,00011,00000,20220813
10251100229743,,2,11710,11300,0003,0000,117104169251,11301,0,00010,00000,20220813
102514157,,2,11710,11300,0003,0001,117104169251,11301,0,00008,00000,20220813
1025116660,,1,11710,11300,0003,0003,117104169251,11301,0,00006,00000,20230926
1025111159,,1,11710,11300,0003,0005,117104169250,11301,0,00001,00000,20220813
1025115058,,1,11710,11300,0003,0006,117104169250,11301,0,00003,00000,20220813
10251100522842,,2,11710,11300,0003,0007,117104169408,11301,0,00039,00026,20220813
1025111490,,1,11710,11300,0003,0008,117104169408,11301,0,00039,00024,20220813
102518709,,1,11710,11300,0003,0009,117104169251,11301,0,00016,00000,20250604
102516001,,1,11710,11300,0003,0010,117104169251,11301,0,00014,00000,20250604
10251100241406,,1,11710,11300,0003,0011,117104169251,11301,0,00012,00000,20220813
1025115571,,1,11710,11300,0004,0000,117103123010,11302,0,00130,00000,20251020
10251100228755,,2,11710,11300,0004,0001,117104169250,11301,0,00006,00000,20220813
102518714,,1,11710,11300,0004,0002,117104169250,11301,0,00008,00000,20220813
1025114797,,1,11710,11300,0004,0003,117104169250,11301,0,00010,00000,20220813
10251100535503,10251100535502,2,11710,11300,0004,0004,117103123010,11302,0,00126,00009,20220813
10251100535523,10251100535502,2,11710,11300,0004,0004,117103123010,11302,0,00126,00009,20220813
10251100536322,,2,11710,11300,0004,0007,117103123010,11302,0,00126,00005,20220813
1025121769,,1,11710,11300,0004,0009,117103123010,11302,0,00128,00000,20220813
1025122396,,1,11710,11300,0005,0000,117103123010,11302,0,00124,00000,20220813
102514007,,2,11710,11300,0005,0003,117103123010,11302,0,00126,00010,20220813
10251100235465,,2,11710,11300,0005,0007,117104169407,11301,0,00036,00000,20220813
102513192,10251611,1,11710,11300,0005,0008,117104169407,11301,0,00034,00000,20220813
102513191,10251611,1,11710,11300,0005,0008,117104169407,11301,0,00034,00000,20240202
1025117656,,1,11710,11300,0005,0009,117104169407,11301,0,00032,00000,20220813
1025116644,,2,11710,11300,0005,0010,117104169407,11301,0,00030,00000,20220813
1025121481,,1,11710,11300,0005,0011,117104169048,11301,0,00044,00000,20220813
1025125327,,2,11710,11300,0005,0012,117104169250,11301,0,00020,00000,20220813
102518358,,1,11710,11300,0005,0013,117104169250,11301,0,00018,00000,20250604
10251100451587,,2,11710,11300,0005,0014,117104169250,11301,0,00016,00000,20220813
1025116818,,1,11710,11300,0005,0015,117104169250,11301,0,00014,00000,20240105
1025111478,,1,11710,11300,0005,0016,117104169250,11301,0,00012,00001,20220813
102514249,,1,11710,11300,0005,0017,117104169250,11301,0,00012,00000,20220813
1025115922,,2,11710,11300,0005,0019,117104169407,11301,0,00042,00000,20220813
1025117102,,2,11710,11300,0005,0020,117104169407,11301,0,00038,00000,20220813
1025110865,,1,11710,11300,0005,0023,117103123010,11302,0,00126,00000,20220813
102517927,,2,11710,11300,0006,0000,117104169050,11301,0,00040,00000,20220813
1025112074,,1,11710,11300,0006,0004,117104169250,11301,0,00007,00000,20220813
10251100179455,,2,11710,11300,0006,0005,117104169250,11301,0,00005,00000,20220813
10251100527774,,2,11710,11300,0006,0006,117104169251,11301,0,00018,00000,20220813
102515370,,2,11710,11300,0006,0007,117104169251,11301,0,00020,00000,20220813
10251100235097,,2,11710,11300,0008,0000,117104169250,11301,0,00017,00000,20220813
1025118724,,2,11710,11300,0008,0001,117104169048,11301,0,00040,00005,20220813
1025122538,,1,11710,11300,0008,0002,117104169048,11301,0,00042,00000,20220813
1025120415,,1,11710,11300,0008,0003,117104169048,11301,0,00040,00003,20220813
102514859,,1,11710,11300,0009,0000,117104169048,11301,0,00040,00000,20220813
102517652,,1,11710,11300,0009,0002,117104169048,11301,0,00040,00006,20220813
1025115658,,1,11710,11300,0009,0003,117104169048,11301,0,00040,00008,20220813
1025114488,,1,11710,11300,0009,0004,117104169048,11301,0,00040,00010,20220813
1025117576,,1,11710,11300,0009,0005,117104169250,11301,0,00015,00000,20220813
1025115217,,2,11710,11300,0009,0006,117104169050,11301,0,00037,00000,20220813
10251100498663,,2,11710,11300,0009,0008,117104169050,11301,0,00035,00004,20220813
102515943,,1,11710,11300,0009,0009,117104169050,11301,0,00035,00008,20250604
1025115431,,1,11710,11300,0009,0010,117104169050,11301,0,00035,00012,20250604
1025119047,,2,11710,11300,0009,0012,117104169050,11301,0,00035,00014,20220813
102511546,10251266,2,11710,11300,0010,0000,117104169050,11301,0,00035,00005,20220813
102511545,10251266,2,11710,11300,0010,0000,117104169050,11301,0,00035,00003,20220813
1025115269,,2,11710,11300,0010,0001,117104169050,11301,0,00035,00000,20220813
1025121527,,1,11710,11300,0010,0002,117104169050,11301,0,00033,00000,20220813
1025118260,,2,11710,11300,0010,0003,117104169050,11301,0,00031,00000,20220813
1025121952,,1,11710,11300,0010,0005,117104169050,11301,0,00029,00010,20220813
102517007,,2,11710,11300,0010,0007,117104169050,11301,0,00035,00009,20220813
102517012,,2,11710,11300,0010,0008,117104169050,11301,0,00035,00011,20220813
102515886,,2,11710,11300,0010,0009,117104169048,11301,0,00038,00000,20220813
1025111898,,2,11710,11300,0010,0010,117104169048,11301,0,00036,00001,20220813
10251100459799,,2,11710,11300,0010,0011,117104169048,11301,0,00036,00000,20220813
1025110984,,2,11710,11300,0010,0012,117104169048,11301,0,00034,00000,20220813
102511579,10251278,1,11710,11300,0011,0000,117104169407,11301,0,00020,00000,20240809
102511580,10251278,1,11710,11300,0011,0000,117104169407,11301,0,00020,00000,20240809
102511581,10251278,1,11710,11300,0011,0000,117104169407,11301,0,00020,00000,20220813
10251100237965,10251100237969,1,11710,11300,0012,0000,117104169411,11301,0,00015,00000,20220813
10251100237966,10251100237969,1,11710,11300,0012,0000,117104169411,11301,0,00015,00000,20220813
102513915,10251100237969,1,11710,11300,0012,0000,117104169411,11301,0,00015,00000,20220813
102513916,10251100237969,1,11710,11300,0012,0000,117104169411,11301,0,00015,00000,20220813
10251100237968,10251100237969,1,11710,11300,0012,0000,117104169411,11301,0,00015,00000,20220813
10251100237967,10251100237969,1,11710,11300,0012,0000,117104169411,11301,0,00015,00000,20220813
10251100517614,,2,11710,11300,0012,0001,117104169408,11301,0,00014,00000,20220813
1025120396,,2,11710,11300,0013,0000,117104169408,11301,0,00013,00013,20220813
10251100455366,,2,11710,11300,0013,0005,117104169408,11301,0,00013,00015,20220813
1025124565,,2,11710,11300,0013,0006,117104169407,11301,0,00016,00000,20220813
1025110568,,2,11710,11300,0013,0009,117104169407,11301,0,00014,00000,20220813
1025116720,,1,11710,11300,0013,0012,117104169408,11301,0,00009,00016,20220813
10251100520301,,2,11710,11300,0013,0013,117104169408,11301,0,00009,00014,20220813
1025111969,,2,11710,11300,0013,0023,117104169408,11301,0,00009,00010,20220813
1025121258,,2,11710,11300,0013,0024,117104169408,11301,0,00013,00009,20220813
1025116319,,2,11710,11300,0013,0025,117104169408,11301,0,00013,00007,20220813
1025110271,,2,11710,11300,0013,0026,117104169408,11301,0,00013,00005,20220813
102515667,,2,11710,11300,0013,0027,117104169408,11301,0,00013,00000,20220813
1025115989,,2,11710,11300,0013,0028,117104169408,11301,0,00011,00000,20220813
1025119967,,2,11710,11300,0013,0029,117104169408,11301,0,00009,00006,20220813
10251100529542,,2,11710,11300,0014,0000,117104169408,11301,0,00009,00000,20220813
10251100229673,,2,11710,11300,0014,0001,117104169408,11301,0,00009,00003,20220813
1025118214,,2,11710,11300,0014,0002,117104169408,11301,0,00009,00007,20220813
1025114861,,2,11710,11300,0014,0003,117104169408,11301,0,00009,00011,20220813
1025122531,,2,11710,11300,0014,0004,117104169408,11301,0,00009,00013,20220813
10251100514464,,2,11710,11300,0014,0005,117104169408,11301,0,00009,00017,20220813
10251100505501,,2,11710,11300,0014,0006,117104169408,11301,0,00009,00021,20220813
102513764,,2,11710,11300,0014,0007,117104169407,11301,0,00010,00000,20221026
1025111144,,2,11710,11300,0014,0008,117104169046,11301,0,00042,00001,20220813
102518570,,2,11710,11300,0014,0009,117104169046,11301,0,00042,00000,20220813
1025115790,,2,11710,11300,0014,0010,117104169046,11301,0,00040,00000,20220813
1025118021,,2,11710,11300,0014,0011,117104169046,11301,0,00038,00000,20220813
10251100497383,,2,11710,11300,0014,0012,117104169046,11301,0,00036,00000,20220813
10251100461003,,2,11710,11300,0015,0000,117104169408,11301,0,00010,00000,20220813
10251100173663,,2,11710,11300,0015,0001,117104169411,11301,0,00009,00021,20220813
10251100173671,,2,11710,11300,0015,0002,117104169411,11301,0,00009,00019,20220813
10251100173679,,2,11710,11300,0015,0003,117104169411,11301,0,00009,00017,20220813
1025110928,,2,11710,11300,0015,0004,117104169411,11301,0,00009,00013,20220813
1025117627,,2,11710,11300,0015,0005,117104169046,11301,0,00026,00000,20220813
1025122948,,2,11710,11300,0015,0006,117104169046,11301,0,00028,00000,20220813
1025117839,,1,11710,11300,0015,0007,117104169046,11301,0,00030,00000,20250604
102514640,,1,11710,11300,0015,0008,117104169046,11301,0,00030,00001,20250604
1025124500,,1,11710,11300,0015,0009,117104169046,11301,0,00032,00000,20230501
1025119597,,1,11710,11300,0017,0000,117104169046,11301,0,00021,00000,20220813
1025120410,,2,11710,11300,0017,0001,117104169046,11301,0,00023,00000,20220813
102517618,,2,11710,11300,0017,0002,117104169046,11301,0,00023,00001,20231013
1025117596,,2,11710,11300,0017,0003,117104169046,11301,0,00025,00000,20220813
1025113038,,1,11710,11300,0017,0004,117104169046,11301,0,00025,00001,20250604
102519220,,1,11710,11300,0017,0005,117104169046,11301,0,00027,00000,20250604
1025120518,,1,11710,11300,0017,0006,117104169046,11301,0,00029,00000,20250604
10251100217293,,2,11710,11300,0017,0007,117104169046,11301,0,00029,00001,20220813
10251100243186,,2,11710,11300,0017,0008,117104169046,11301,0,00031,00000,20220813
102519013,,1,11710,11300,0017,0009,117104169408,11301,0,00008,00000,20220813
1025110398,,1,11710,11300,0017,0010,117104169408,11301,0,00006,00000,20220813
102516494,,1,11710,11300,0017,0011,117104169411,11301,0,00003,00022,20220813
102518718,,1,11710,11300,0017,0012,117104169411,11301,0,00003,00018,20250604
10251100517062,,2,11710,11300,0017,0013,117104169411,11301,0,00003,00014,20220813
10251100562982,,1,11710,11300,0017,0014,117104169411,11301,0,00003,00012,20220813
10251100559982,,1,11710,11300,0017,0015,117104169411,11301,0,00003,00010,20221201
102519867,,1,11710,11300,0017,0016,117104169411,11301,0,00003,00006,20250604
1025122769,,1,11710,11300,0017,0017,117104169411,11301,0,00003,00004,20220813
102518918,,2,11710,11300,0018,0000,117104169408,11301,0,00007,00000,20220813
10251100497463,,2,11710,11300,0018,0001,117104169046,11301,0,00035,00000,20220813
102516699,,2,11710,11300,0018,0002,117104169046,11301,0,00037,00000,20220813
1025112683,,2,11710,11300,0018,0003,117104169046,11301,0,00039,00000,20220813
1025116426,,2,11710,11300,0018,0004,117104169046,11301,0,00041,00000,20220813
1025123268,,2,11710,11300,0018,0005,117104169046,11301,0,00043,00000,20220813
1025121835,,2,11710,11300,0018,0006,117104169407,11301,0,00008,00000,20220813
1025121386,,2,11710,11300,0018,0007,117104169407,11301,0,00006,00000,20220813
102516093,,1,11710,11300,0018,0008,117104169408,11301,0,00003,00016,20250604
1025113916,,1,11710,11300,0018,0009,117104169408,11301,0,00003,00012,20220813
1025121084,,2,11710,11300,0018,0010,117104169408,11301,0,00003,00010,20220813
10251100238132,,2,11710,11300,0018,0011,117104169408,11301,0,00003,00008,20220813
10251100497503,,2,11710,11300,0018,0012,117104169408,11301,0,00003,00004,20220813
102517257,,1,11710,11300,0018,0013,117104169408,11301,0,00005,00000,20230908
102519308,,1,11710,11300,0019,0000,117104169408,11301,0,00003,00000,20220813
1025120166,,2,11710,11300,0019,0001,117104169408,11301,0,00003,00005,20220813
1025119427,,2,11710,11300,0019,0002,117104169408,11301,0,00003,00007,20220813
1025111274,,2,11710,11300,0019,0003,117104169408,11301,0,00003,00011,20220813
10251100447206,10251100447207,1,11710,11300,0019,0004,117103123014,11306,0,00455,00000,20220813
1025116034,10251100447207,1,11710,11300,0019,0004,117103123014,11306,0,00455,00000,20220813
10251100229484,,1,11710,11300,0019,0008,117103123014,11306,0,00457,00000,20241217
1025120401,,1,11710,11300,0019,0009,117103123014,11306,0,00459,00000,20250218
10251100239566,,1,11710,11300,0019,0010,117103123014,11306,0,00461,00000,20230817
1025117226,,1,11710,11300,0020,0000,117103123014,11306,0,00463,00000,20220813
1025122494,,1,11710,11300,0020,0001,117103123014,11306,0,00465,00000,20220813
102514520,,1,11710,11300,0020,0002,117103123014,11306,0,00467,00000,20220813
1025117106,,1,11710,11300,0020,0003,117103123014,11306,0,00469,00000,20220813
10251100174582,,1,11710,11300,0020,0004,117103123014,11306,0,00471,00000,20220813
10251100174583,,1,11710,11300,0020,0005,117103123014,11306,0,00473,00000,20220813
10251100554942,,1,11710,11300,0020,0006,117103123014,11306,0,00475,00000,20220813
1025120244,,1,11710,11300,0020,0008,117104169411,11301,0,00003,00007,20251017
10251100526123,,2,11710,11300,0020,0009,117104169411,11301,0,00003,00009,20220813
10251100527402,,2,11710,11300,0020,0010,117104169411,11301,0,00003,00013,20220813
102519940,,2,11710,11300,0020,0011,117104169411,11301,0,00003,00017,20220813
102516777,,2,11710,11300,0020,0012,117104169411,11301,0,00003,00019,20220813
1025111877,,1,11710,11300,0020,0013,117104169408,11301,0,00004,00000,20220813
102518435,,1,11710,11300,0021,0000,117103123014,11306,0,00477,00000,20220813
1025119691,,1,11710,11300,0021,0001,117103123014,11306,0,00479,00000,20220817
1025114977,,1,11710,11300,0021,0002,117103123014,11306,0,00481,00000,20220813
102513641,,1,11710,11300,0021,0003,117103123014,11306,0,00483,00000,20250731
1025113467,,1,11710,11300,0021,0004,117103123014,11306,0,00485,00000,20220813
1025118400,,1,11710,11300,0021,0005,117103123014,11306,0,00487,00000,20220813
1025118609,,1,11710,11300,0021,0007,117103123014,11306,0,00491,00000,20220813
10251100565882,,1,11710,11300,0021,0008,117103123014,11306,0,00493,00000,20251120
1025113859,,1,11710,11300,0021,0009,117104169412,11301,0,00003,00000,20220813
102517544,,1,11710,11300,0021,0010,117104169412,11301,0,00003,00005,20220813
10251100476033,,1,11710,11300,0021,0011,117103123014,11306,0,00489,00000,20230811
1025124510,,1,11710,11300,0021,0012,117104169412,11301,0,00003,00011,20220813
102514301,,1,11710,11300,0021,0013,117104169412,11301,0,00003,00015,20220813
10251100527648,,2,11710,11300,0021,0014,117104169412,11301,0,00003,00017,20220813
1025118313,,1,11710,11300,0021,0015,117104169412,11301,0,00003,00021,20220813
10251100554262,,2,11710,11300,0021,0016,117104169411,11301,0,00004,00000,20220813
1025112948,,1,11710,11300,0022,0000,117104169411,11301,0,00006,00000,20220813
1025114107,,1,11710,11300,0022,0001,117104169412,11301,0,00003,00028,20220813
10251100173935,,1,11710,11300,0022,0002,117104169412,11301,0,00003,00022,20220813
10251100173934,,1,11710,11300,0022,0002,117104169412,11301,0,00003,00022,20220813
1025110445,,2,11710,11300,0022,0003,117104169046,11301,0,00013,00000,20220813
10251100566722,,2,11710,11300,0022,0004,117104169046,11301,0,00007,00000,20220813
1025122887,,2,11710,11300,0022,0005,117104169046,11301,0,00017,00000,20220813
1025119603,,1,11710,11300,0022,0006,117104169411,11301,0,00008,00000,20220813
10251100224993,,1,11710,11300,0022,0007,117104169412,11301,0,00003,00012,20251113
1025125252,,2,11710,11300,0022,0008,117104169046,11301,0,00011,00000,20220813
102518741,,2,11710,11300,0022,0010,117104169046,11301,0,00005,00000,20220813
1025122603,,1,11710,11300,0022,0011,117104169412,11301,0,00005,00000,20220813
1025123824,,1,11710,11300,0023,0000,117104169046,11301,0,00018,00000,20220813
10251100504242,10251100504201,2,11710,11300,0023,0001,117104169411,11301,0,00010,00000,20250527
10251100504229,10251100504201,2,11710,11300,0023,0001,117104169411,11301,0,00010,00000,20220813
10251100504202,10251100504201,2,11710,11300,0023,0001,117104169411,11301,0,00010,00000,20220813
10251100504216,10251100504201,2,11710,11300,0023,0001,117104169411,11301,0,00010,00000,20220813
10251100504256,10251100504201,2,11710,11300,0023,0001,117104169411,11301,0,00010,00000,20220813
1025121260,,2,11710,11300,0023,0005,117104169047,11301,0,00015,00000,20220813
1025118227,,1,11710,11300,0023,0006,117104169046,11301,0,00014,00007,20220813
1025121201,,1,11710,11300,0023,0007,117104169046,11301,0,00014,00003,20220813
10251100535963,,2,11710,11300,0023,0008,117104169046,11301,0,00016,00000,20220813
1025122230,,1,11710,11300,0024,0000,117104169046,11301,0,00014,00000,20220813
102514718,,1,11710,11300,0024,0001,117104169046,11301,0,00014,00006,20220813
1025110291,,2,11710,11300,0024,0002,117104169047,11301,0,00013,00000,20220813
1025118991,,2,11710,11300,0024,0003,117104169047,11301,0,00011,00000,20220813
10251100531313,,2,11710,11300,0024,0004,117104169047,11301,0,00009,00000,20220813
10251100524223,,2,11710,11300,0024,0005,117104169047,11301,0,00007,00000,20220813
1025122716,,1,11710,11300,0024,0006,117104169412,11301,0,00011,00000,20220813
1025121037,,1,11710,11300,0024,0007,117104169046,11301,0,00008,00000,20220813
1025121806,,1,11710,11300,0024,0009,117104169046,11301,0,00010,00000,20220813
102519740,,1,11710,11300,0024,0010,117104169046,11301,0,00012,00000,20230705
1025114787,,1,11710,11300,0024,0011,117104169046,11301,0,00012,00001,20220813
1025123931,,1,11710,11300,0025,0000,117104169046,11301,0,00004,00000,20231208
1025121642,,1,11710,11300,0025,0001,117104169412,11301,0,00010,00000,20220813
1025112660,,1,11710,11300,0025,0002,117103123003,11301,0,00009,00000,20220813
1025120824,,1,11710,11300,0025,0003,117103123003,11301,0,00007,00000,20220813
1025120890,,1,11710,11300,0026,0002,117103123014,11306,0,00497,00000,20220813
1025110754,,1,11710,11300,0026,0003,117103123014,11306,0,00495,00000,20220813
1025122544,,1,11710,11300,0026,0004,117104169412,11301,0,00002,00000,20220813
1000000000000002262803,,2,11710,11300,0026,0005,117104169412,11301,0,00004,00000,20240323
102516382,,1,11710,11300,0026,0007,117104169412,11301,0,00006,00000,20230330
1025121421,,1,11710,11300,0027,0000,117103123014,11306,0,00504,00000,20220813
1025120957,,1,11710,11300,0027,0001,117103123014,11306,0,00506,00000,20220813
102519319,,2,11710,11300,0027,0003,117104169361,11301,0,00005,00000,20250926
1025115961,,1,11710,11300,0027,0004,117103123014,11306,0,00508,00000,20250227
1025119407,,2,11710,11300,0027,0005,117103123014,11306,0,00512,00000,20220813
102512044,10251366,2,11710,11300,0028,0000,117104169414,11301,0,00010,00000,20220813
102512042,10251366,2,11710,11300,0028,0000,117104169414,11301,0,00010,00000,20220813
102512043,10251366,2,11710,11300,0028,0000,117104169414,11301,0,00010,00000,20220813
102512045,10251366,2,11710,11300,0028,0000,117104169414,11301,0,00010,00000,20220813
1025114554,,1,11710,11300,0029,0000,117104169414,11301,0,00013,00003,20220813
102514494,,1,11710,11300,0030,0000,117104169414,11301,0,00013,00008,20220813
1025111627,,1,11710,11300,0030,0001,117104169414,11301,0,00013,00006,20220813
1025115253,,1,11710,11300,0030,0002,117104169414,11301,0,00013,00004,20250604
102519713,,1,11710,11300,0030,0003,117104169414,11301,0,00013,00000,20250604
102516686,,1,11710,11300,0030,0004,117104169414,11301,0,00015,00000,20250604
1025124460,,2,11710,11300,0030,0005,117104169414,11301,0,00015,00003,20220813
1025115527,,1,11710,11300,0030,0006,117104169414,11301,0,00015,00005,20220813
1025122749,,1,11710,11300,0030,0007,117104169414,11301,0,00015,00007,20250604
1025119088,,1,11710,11300,0030,0008,117104169414,11301,0,00015,00009,20220813
1025112947,,1,11710,11300,0030,0009,117104169414,11301,0,00015,00012,20220813
1025121909,,1,11710,11300,0030,0010,117104169414,11301,0,00015,00010,20250604
10251100479939,,2,11710,11300,0030,0011,117104169414,11301,0,00015,00004,20220813
1025124643,,1,11710,11300,0030,0013,117104169414,11301,0,00017,00000,20220813
1025123042,,1,11710,11300,0030,0014,117104169416,11301,0,00012,00000,20220813
10251100481743,,1,11710,11300,0030,0015,117104169416,11301,0,00010,00001,20220813
1025124811,,1,11710,11300,0030,0016,117104169416,11301,0,00010,00000,20220813
102519432,,1,11710,11300,0030,0017,117104169416,11301,0,00008,00001,20220813
102518562,,1,11710,11300,0030,0018,117104169416,11301,0,00008,00000,20220813
1025114287,,1,11710,11300,0030,0019,117104169416,11301,0,00006,00000,20220813
1025124179,,1,11710,11300,0031,0000,117104169416,11301,0,00004,00000,20220813
1025115480,,1,11710,11300,0031,0001,117104169414,11301,0,00003,00021,20250604
1025123918,,2,11710,11300,0031,0002,117104169414,11301,0,00003,00019,20220813
1025111385,,2,11710,11300,0031,0003,117104169414,11301,0,00003,00015,20220813
102518885,,2,11710,11300,0031,0004,117104169414,11301,0,00003,00011,20220813
10251100478142,,1,11710,11300,0031,0007,117104169414,11301,0,00003,00007,20220813
1025123755,,2,11710,11300,0031,0008,117104169414,11301,0,00003,00003,20220813
1025113660,,1,11710,11300,0031,0009,117104169414,11301,0,00003,00000,20220813
1025124303,,1,11710,11300,0031,0010,117103123014,11306,0,00516,00000,20220813
1025111790,,1,11710,11300,0031,0011,117103123014,11306,0,00518,00000,20220813
10251100536142,,1,11710,11300,0031,0012,117103123014,11306,0,00520,00000,20220813
1025122509,,1,11710,11300,0031,0013,117103123014,11306,0,00522,00000,20220813
1025115564,,2,11710,11300,0031,0014,117103123014,11306,0,00524,00000,20220813
1025123053,,1,11710,11300,0031,0015,117103123014,11306,0,00526,00000,20220813
102518047,,1,11710,11300,0031,0016,117103123014,11306,0,00528,00000,20220813
1025120292,,1,11710,11300,0032,0000,117103123014,11306,0,00530,00000,20220813
1025125197,,1,11710,11300,0032,0001,117103123014,11306,0,00532,00000,20220813
102519783,,1,11710,11300,0032,0002,117103123014,11306,0,00534,00000,20220813
1025122776,,1,11710,11300,0032,0003,117103123014,11306,0,00538,00000,20250527
10251100520081,,1,11710,11300,0032,0004,117103123014,11306,0,00538,00001,20220813
1025122967,,1,11710,11300,0032,0005,117103123014,11306,0,00540,00000,20230918
10251100471123,,1,11710,11300,0032,0006,117103123014,11306,0,00544,00000,20220813
