RDADDRCD,ARCODE,ARNAME_1,ARNAME_2,ARNAME_3,ARNAME_4,LAND_AT,JIBUNB,JIBUNJ,RDCODE,UNDER_AT,BD_MAIN_BUN,BD_SUB_BUN,JIBUNSEQ,MV_RESN_CD
111102100002000034000200000010582,1111011000,서울특별시,종로구,누하동,,0,0228,0001,111102100002,0,00034,00020,0000010582,
111102100002000034000200000010583,1111011000,서울특별시,종로구,누하동,,0,0228,0002,111102100002,0,00034,00020,0000010583,
111102100002000041000000000000574,1111011000,서울특별시,종로구,누하동,,0,0059,0000,111102100002,0,00041,00000,0000000574,
111102100002000045000060000016324,1111011000,서울특별시,종로구,누하동,,0,0012,0000,111102100002,0,00045,00006,0000016324,
111102100002000049000080000000577,1111011000,서울특별시,종로구,누하동,,0,0077,0014,111102100002,0,00049,00008,0000000577,
111102100002000049000090000000575,1111011000,서울특별시,종로구,누하동,,0,0075,0002,111102100002,0,00049,00009,0000000575,
111102100002000049000110000000580,1111011000,서울특별시,종로구,누하동,,0,0076,0000,111102100002,0,00049,00011,0000000580,
111102100002000053000220000000716,1111011100,서울특별시,종로구,옥인동,,0,0111,0000,111102100002,0,00053,00022,0000000716,
111102100002000053000240000000715,1111011100,서울특별시,종로구,옥인동,,0,0116,0000,111102100002,0,00053,00024,0000000715,
111102100002000060000000000000350,1111010800,서울특별시,종로구,통인동,,0,0038,0002,111102100002,0,00060,00000,0000000350,
111102100002000061000000000000650,1111011100,서울특별시,종로구,옥인동,,0,0060,0012,111102100002,0,00061,00000,0000000650,
111102100002000063000000000000658,1111011100,서울특별시,종로구,옥인동,,0,0042,0002,111102100002,0,00063,00000,0000000658,
111102100002000075000000000019983,1111011100,서울특별시,종로구,옥인동,,0,0047,0017,111102100002,0,00075,00000,0000019983,
111102100002000075000000000019984,1111011100,서울특별시,종로구,옥인동,,0,0047,0018,111102100002,0,00075,00000,0000019984,
111102100002000075000000000019985,1111011100,서울특별시,종로구,옥인동,,0,0047,0025,111102100002,0,00075,00000,0000019985,
111102100002000075000000000019986,1111011100,서울특별시,종로구,옥인동,,0,0047,0520,111102100002,0,00075,00000,0000019986,
111102100002000077000060000000656,1111011100,서울특별시,종로구,옥인동,,0,0047,0023,111102100002,0,00077,00006,0000000656,
111102100002000080000000000000652,1111011100,서울특별시,종로구,옥인동,,0,0045,0009,111102100002,0,00080,00000,0000000652,
111102100002000087000060000000153,1111010200,서울특별시,종로구,신교동,,0,0002,0128,111102100002,0,00087,00006,0000000153,
111102100002000088000020000000148,1111010200,서울특별시,종로구,신교동,,0,0006,0053,111102100002,0,00088,00002,0000000148,
111102100002000091000000000000131,1111010200,서울특별시,종로구,신교동,,0,0006,0046,111102100002,0,00091,00000,0000000131,
111102100002000108000020000000158,1111010200,서울특별시,종로구,신교동,,0,0011,0001,111102100002,0,00108,00002,0000000158,
111102100002000108000050000000168,1111010200,서울특별시,종로구,신교동,,0,0030,0000,111102100002,0,00108,00005,0000000168,
111102100002000108000060000000159,1111010200,서울특별시,종로구,신교동,,0,0011,0003,111102100002,0,00108,00006,0000000159,
111102100002000108000060000000160,1111010200,서울특별시,종로구,신교동,,0,0023,0006,111102100002,0,00108,00006,0000000160,
111102100002000110000030000000170,1111010200,서울특별시,종로구,신교동,,0,0037,0000,111102100002,0,00110,00003,0000000170,
111102100002000110000060000000169,1111010200,서울특별시,종로구,신교동,,0,0033,0000,111102100002,0,00110,00006,0000000169,
111102100002000110000080000000166,1111010200,서울특별시,종로구,신교동,,0,0027,0002,111102100002,0,00110,00008,0000000166,
111102100002000110000080000000167,1111010200,서울특별시,종로구,신교동,,0,0028,0000,111102100002,0,00110,00008,0000000167,
111102100002000110000090000000171,1111010200,서울특별시,종로구,신교동,,0,0039,0004,111102100002,0,00110,00009,0000000171,
111102100002000110000090000000172,1111010200,서울특별시,종로구,신교동,,0,0038,0006,111102100002,0,00110,00009,0000000172,
111102100002000112000030000000173,1111010200,서울특별시,종로구,신교동,,0,0046,0002,111102100002,0,00112,00003,0000000173,
111102100002000112000050000000174,1111010200,서울특별시,종로구,신교동,,0,0046,0004,111102100002,0,00112,00005,0000000174,
111102100002000116000000000000175,1111010200,서울특별시,종로구,신교동,,0,0058,0002,111102100002,0,00116,00000,0000000175,
111102100002000116000000000000176,1111010200,서울특별시,종로구,신교동,,0,0060,0000,111102100002,0,00116,00000,0000000176,
111103000008000134000000000017918,1111017700,서울특별시,종로구,평동,,0,0234,0000,111103000008,0,00134,00000,0000017918,
111103000008000134000000000017919,1111017600,서울특별시,종로구,교남동,,0,0162,0000,111103000008,0,00134,00000,0000017919,
111103000008000158000000000008348,1111017600,서울특별시,종로구,교남동,,0,0048,0000,111103000008,0,00158,00000,0000008348,
111103000008000158000000000008349,1111017600,서울특별시,종로구,교남동,,0,0048,0001,111103000008,0,00158,00000,0000008349,
111103000008000162000000000016336,1111017600,서울특별시,종로구,교남동,,0,0051,0001,111103000008,0,00162,00000,0000016336,
111103000008000162000000000016337,1111017600,서울특별시,종로구,교남동,,0,0052,0000,111103000008,0,00162,00000,0000016337,
111103000008000162000000000016338,1111017600,서울특별시,종로구,교남동,,0,0053,0000,111103000008,0,00162,00000,0000016338,
111103000008000162000000000016339,1111017600,서울특별시,종로구,교남동,,0,0053,0001,111103000008,0,00162,00000,0000016339,
111103000008000220000000000008555,1111018000,서울특별시,종로구,교북동,,0,0001,0053,111103000008,0,00220,00000,0000008555,
111103000008000220000000000008556,1111018000,서울특별시,종로구,교북동,,0,0001,0045,111103000008,0,00220,00000,0000008556,
111103000008000230000000000017516,1111018000,서울특별시,종로구,교북동,,0,0128,0000,111103000008,0,00230,00000,0000017516,
111103000008000230000000000017517,1111018000,서울특별시,종로구,교북동,,0,0129,0000,111103000008,0,00230,00000,0000017517,
111103000008000246000090000010117,1111018700,서울특별시,종로구,무악동,,0,0084,0000,111103000008,0,00246,00009,0000010117,
111103000008000246000090000010118,1111018700,서울특별시,종로구,무악동,,0,0086,0000,111103000008,0,00246,00009,0000010118,
111103000008000246000100000010114,1111018700,서울특별시,종로구,무악동,,0,0084,0000,111103000008,0,00246,00010,0000010114,
111103000008000246000100000010115,1111018700,서울특별시,종로구,무악동,,0,0086,0000,111103000008,0,00246,00010,0000010115,
111103000008000246000200000010092,1111018700,서울특별시,종로구,무악동,,0,0084,0000,111103000008,0,00246,00020,0000010092,
111103000008000246000200000010093,1111018700,서울특별시,종로구,무악동,,0,0086,0000,111103000008,0,00246,00020,0000010093,
111103000008000246000200000010116,1111018700,서울특별시,종로구,무악동,,0,0046,0082,111103000008,0,00246,00020,0000010116,
111103000008000248000000000019783,1111018700,서울특별시,종로구,무악동,,0,0045,0424,111103000008,0,00248,00000,0000019783,
111103000008000256000000000009981,1111018700,서울특별시,종로구,무악동,,0,0069,0001,111103000008,0,00256,00000,0000009981,
111103000008000256000000000009982,1111018700,서울특별시,종로구,무악동,,0,0069,0002,111103000008,0,00256,00000,0000009982,
111103000008000256000000000009983,1111018700,서울특별시,종로구,무악동,,0,0009,0012,111103000008,0,00256,00000,0000009983,
111103000008000256000000000016001,1111018700,서울특별시,종로구,무악동,,0,0009,0016,111103000008,0,00256,00000,0000016001,
111103005001000403000170000004395,1111016300,서울특별시,종로구,종로5가,,0,0395,0003,111103005001,0,00403,00017,0000004395,
111103005001000404000000000004349,1111016300,서울특별시,종로구,종로5가,,0,0182,0017,111103005001,0,00404,00000,0000004349,
111103005001000405000020000004346,1111016300,서울특별시,종로구,종로5가,,0,0138,0021,111103005001,0,00405,00002,0000004346,
111103005001000406000020000004353,1111016300,서울특별시,종로구,종로5가,,0,0182,0024,111103005001,0,00406,00002,0000004353,
111103005002000040000000000001352,1111012300,서울특별시,종로구,서린동,,0,0129,0002,111103005002,0,00040,00000,0000001352,
111103005003000005000000000016542,1111017500,서울특별시,종로구,숭인동,,0,1244,0000,111103005003,0,00005,00000,0000016542,
111103005003000011000000000008316,1111017500,서울특별시,종로구,숭인동,,0,1162,0000,111103005003,0,00011,00000,0000008316,
111103005003000013000000000008317,1111017500,서울특별시,종로구,숭인동,,0,1165,0000,111103005003,0,00013,00000,0000008317,
111103005003000017000000000008323,1111017500,서울특별시,종로구,숭인동,,0,1218,0000,111103005003,0,00017,00000,0000008323,
111103005003000017000000000008324,1111017500,서울특별시,종로구,숭인동,,0,1219,0000,111103005003,0,00017,00000,0000008324,
111103005003000021000000000008322,1111017500,서울특별시,종로구,숭인동,,0,1210,0000,111103005003,0,00021,00000,0000008322,
111103005004000009000000000008457,1111017700,서울특별시,종로구,평동,,0,0226,0001,111103005004,0,00009,00000,0000008457,
111103005004000015000010000008478,1111017700,서울특별시,종로구,평동,,0,0170,0000,111103005004,0,00015,00001,0000008478,
111103005004000017000000000013576,1111017700,서울특별시,종로구,평동,,0,0166,0001,111103005004,0,00017,00000,0000013576,
111103005004000017000000000013577,1111017700,서울특별시,종로구,평동,,0,0167,0000,111103005004,0,00017,00000,0000013577,
111103005004000017000000000013578,1111017700,서울특별시,종로구,평동,,0,0168,0000,111103005004,0,00017,00000,0000013578,
111103005004000017000000000013579,1111017700,서울특별시,종로구,평동,,0,0168,0001,111103005004,0,00017,00000,0000013579,
111103005004000017000000000013580,1111017700,서울특별시,종로구,평동,,0,0169,0000,111103005004,0,00017,00000,0000013580,
111103005004000017000000000013581,1111017700,서울특별시,종로구,평동,,0,0170,0000,111103005004,0,00017,00000,0000013581,
111103005004000017000000000013582,1111017700,서울특별시,종로구,평동,,0,0171,0000,111103005004,0,00017,00000,0000013582,
111103005004000017000000000013583,1111017700,서울특별시,종로구,평동,,0,0194,0001,111103005004,0,00017,00000,0000013583,
111103005004000029000000000016419,1111017700,서울특별시,종로구,평동,,0,0047,0000,111103005004,0,00029,00000,0000016419,
111103005004000029000000000016420,1111017700,서울특별시,종로구,평동,,0,0060,0000,111103005004,0,00029,00000,0000016420,
111103005004000029000000000016421,1111017700,서울특별시,종로구,평동,,0,0073,0000,111103005004,0,00029,00000,0000016421,
111103005004000029000000000016422,1111017700,서울특별시,종로구,평동,,0,0050,0000,111103005004,0,00029,00000,0000016422,
111103005004000029000000000016423,1111017700,서울특별시,종로구,평동,,0,0057,0000,111103005004,0,00029,00000,0000016423,
111103005004000029000000000016424,1111017700,서울특별시,종로구,평동,,0,0069,0002,111103005004,0,00029,00000,0000016424,
111103005004000029000000000016425,1111017700,서울특별시,종로구,평동,,0,0070,0000,111103005004,0,00029,00000,0000016425,
111103005004000029000000000016426,1111017700,서울특별시,종로구,평동,,0,0075,0024,111103005004,0,00029,00000,0000016426,
111103005004000029000000000016427,1111017700,서울특별시,종로구,평동,,0,0076,0004,111103005004,0,00029,00000,0000016427,
111103005004000029000000000016428,1111017700,서울특별시,종로구,평동,,0,0070,0003,111103005004,0,00029,00000,0000016428,
111103005004000029000000000016429,1111017700,서울특별시,종로구,평동,,0,0075,0025,111103005004,0,00029,00000,0000016429,
111103005004000029000000000016430,1111017700,서울특별시,종로구,평동,,0,0076,0014,111103005004,0,00029,00000,0000016430,
111103005004000035000000000019132,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00035,00000,0000019132,
111103005004000035000020000019133,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00035,00002,0000019133,
111103005004000035000160000019129,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00035,00016,0000019129,
111103005004000035000200000019130,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00035,00020,0000019130,
111103005004000035000260000019134,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00035,00026,0000019134,
111103005004000035000400000019135,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00035,00040,0000019135,
111103005004000035000480000019136,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00035,00048,0000019136,
111103005004000035000500000019112,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00035,00050,0000019112,
111103005004000035000520000019111,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00035,00052,0000019111,
111103005004000035000540000019110,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00035,00054,0000019110,
111103005004000037000000000019131,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00037,00000,0000019131,
111103005004000039000000000019128,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00039,00000,0000019128,
111103005004000039000010000019127,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00039,00001,0000019127,
111103005004000041000000000019121,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00041,00000,0000019121,
111103005004000041000010000019126,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00041,00001,0000019126,
111103005004000041000020000019123,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00041,00002,0000019123,
111103005004000041000030000019124,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00041,00003,0000019124,
111103005004000041000060000019114,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00041,00006,0000019114,
111103005004000041000080000019113,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00041,00008,0000019113,
111103005004000043000020000019120,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00043,00002,0000019120,
111103005004000043000040000019119,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00043,00004,0000019119,
111103005004000043000060000019118,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00043,00006,0000019118,
111103005004000043000120000019103,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00043,00012,0000019103,
111103005004000043000140000019116,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00043,00014,0000019116,
111103005004000043000160000019117,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00043,00016,0000019117,
111103005004000043000180000019122,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00043,00018,0000019122,
111103005004000043000200000019115,1111012100,서울특별시,종로구,신문로2가,,0,0170,0003,111103005004,0,00043,00020,0000019115,
111103005004000045000000000001218,1111012100,서울특별시,종로구,신문로2가,,0,0002,0001,111103005004,0,00045,00000,0000001218,
111103005004000050000000000001262,1111012100,서울특별시,종로구,신문로2가,,0,0089,0034,111103005004,0,00050,00000,0000001262,
111103005004000068000000000001121,1111012100,서울특별시,종로구,신문로2가,,0,0133,0000,111103005004,0,00068,00000,0000001121,
111103005004000069000000000001107,1111012000,서울특별시,종로구,신문로1가,,0,0058,0003,111103005004,0,00069,00000,0000001107,
111103005004000069000000000001108,1111012000,서울특별시,종로구,신문로1가,,0,0058,0004,111103005004,0,00069,00000,0000001108,
111103005004000069000000000001109,1111012000,서울특별시,종로구,신문로1가,,0,0058,0025,111103005004,0,00069,00000,0000001109,
111103005004000079000000000016767,1111011700,서울특별시,종로구,당주동,,0,0040,0004,111103005004,0,00079,00000,0000016767,
111103005004000079000000000016768,1111011700,서울특별시,종로구,당주동,,0,0151,0002,111103005004,0,00079,00000,0000016768,
111103005004000079000000000016769,1111011700,서울특별시,종로구,당주동,,0,0151,0003,111103005004,0,00079,00000,0000016769,
111103005004000079000000000016770,1111011700,서울특별시,종로구,당주동,,0,0151,0004,111103005004,0,00079,00000,0000016770,
111103005004000079000000000016771,1111011700,서울특별시,종로구,당주동,,0,0151,0005,111103005004,0,00079,00000,0000016771,
111103005004000079000000000016772,1111011700,서울특별시,종로구,당주동,,0,0151,0006,111103005004,0,00079,00000,0000016772,
111103005004000079000000000016773,1111011700,서울특별시,종로구,당주동,,0,0151,0008,111103005004,0,00079,00000,0000016773,
111103005004000079000000000016774,1111012000,서울특별시,종로구,신문로1가,,0,0022,0003,111103005004,0,00079,00000,0000016774,
111103005004000079000000000016775,1111012000,서울특별시,종로구,신문로1가,,0,0036,0000,111103005004,0,00079,00000,0000016775,
111103005004000079000000000016776,1111012000,서울특별시,종로구,신문로1가,,0,0040,0003,111103005004,0,00079,00000,0000016776,
111103005004000079000000000016777,1111012000,서울특별시,종로구,신문로1가,,0,0041,0000,111103005004,0,00079,00000,0000016777,
111103005004000079000000000016778,1111012000,서울특별시,종로구,신문로1가,,0,0042,0001,111103005004,0,00079,00000,0000016778,
111103005004000079000000000016779,1111012000,서울특별시,종로구,신문로1가,,0,0044,0004,111103005004,0,00079,00000,0000016779,
111103005004000079000000000016780,1111012000,서울특별시,종로구,신문로1가,,0,0047,0000,111103005004,0,00079,00000,0000016780,
111103005004000079000000000016781,1111012000,서울특별시,종로구,신문로1가,,0,0048,0000,111103005004,0,00079,00000,0000016781,
111103005004000079000000000016782,1111012000,서울특별시,종로구,신문로1가,,0,0051,0000,111103005004,0,00079,00000,0000016782,
111103005004000079000000000016783,1111012000,서울특별시,종로구,신문로1가,,0,0054,0000,111103005004,0,00079,00000,0000016783,
111103005004000079000000000016784,1111012000,서울특별시,종로구,신문로1가,,0,0056,0000,111103005004,0,00079,00000,0000016784,
111103005004000079000000000016785,1111012000,서울특별시,종로구,신문로1가,,0,0056,0013,111103005004,0,00079,00000,0000016785,
111103005004000079000000000016786,1111012000,서울특별시,종로구,신문로1가,,0,0058,0029,111103005004,0,00079,00000,0000016786,
111103005004000079000000000016787,1111012000,서울특별시,종로구,신문로1가,,0,0058,0035,111103005004,0,00079,00000,0000016787,
111103005004000079000000000016788,1111012000,서울특별시,종로구,신문로1가,,0,0058,0036,111103005004,0,00079,00000,0000016788,
111103005004000079000000000016789,1111012000,서울특별시,종로구,신문로1가,,0,0058,0041,111103005004,0,00079,00000,0000016789,
111103005004000083000000000001102,1111012000,서울특별시,종로구,신문로1가,,0,0034,0001,111103005004,0,00083,00000,0000001102,
111103005004000087000000000011097,1111012000,서울특별시,종로구,신문로1가,,0,0030,0000,111103005004,0,00087,00000,0000011097,
111103005004000087000010000001099,1111012000,서울특별시,종로구,신문로1가,,0,0025,0000,111103005004,0,00087,00001,0000001099,
111103005004000089000000000001098,1111012000,서울특별시,종로구,신문로1가,,0,0027,0005,111103005004,0,00089,00000,0000001098,
111103005004000097000000000016377,1111012000,서울특별시,종로구,신문로1가,,0,0239,0000,111103005004,0,00097,00000,0000016377,
111103005005000227000040000013596,1111018500,서울특별시,종로구,홍지동,,0,0075,0002,111103005005,0,00227,00004,0000013596,
